Folder Name,NOSE_x,NOSE_y,NOSE_z,LEFT_EYE_x,LEFT_EYE_y,LEFT_EYE_z,RIGHT_EYE_x,RIGHT_EYE_y,RIGHT_EYE_z,LEFT_EAR_x,LEFT_EAR_y,LEFT_EAR_z,RIGHT_EAR_x,RIGHT_EAR_y,RIGHT_EAR_z,LEFT_SHOULDER_x,LEFT_SHOULDER_y,LEFT_SHOULDER_z,RIGHT_SHOULDER_x,RIGHT_SHOULDER_y,RIGHT_SHOULDER_z,LEFT_ELBOW_x,LEFT_ELBOW_y,LEFT_ELBOW_z,RIGHT_ELBOW_x,RIGHT_ELBOW_y,RIGHT_ELBOW_z,LEFT_WRIST_x,LEFT_WRIST_y,LEFT_WRIST_z,RIGHT_WRIST_x,RIGHT_WRIST_y,RIGHT_WRIST_z,LEFT_HIP_x,LEFT_HIP_y,LEFT_HIP_z,RIGHT_HIP_x,RIGHT_HIP_y,RIGHT_HIP_z,LEFT_KNEE_x,LEFT_KNEE_y,LEFT_KNEE_z,RIGHT_KNEE_x,RIGHT_KNEE_y,RIGHT_KNEE_z,LEFT_ANKLE_x,LEFT_ANKLE_y,LEFT_ANKLE_z,RIGHT_ANKLE_x,RIGHT_ANKLE_y,RIGHT_ANKLE_z,Left_Elbow_Angle_sin,Left_Elbow_Angle_cos,Left_Shoulder_Angle_sin,Left_Shoulder_Angle_cos,Left_Knee_Angle_sin,Left_Knee_Angle_cos,Left_Hip_Angle_sin,Left_Hip_Angle_cos,Left_Ankle_Angle_sin,Left_Ankle_Angle_cos,Right_Elbow_Angle_sin,Right_Elbow_Angle_cos,Right_Shoulder_Angle_sin,Right_Shoulder_Angle_cos,Right_Knee_Angle_sin,Right_Knee_Angle_cos,Right_Hip_Angle_sin,Right_Hip_Angle_cos,Right_Ankle_Angle_sin,Right_Ankle_Angle_cos
parivrtta parsvakonasana,0.79863616,0.144011423,0.143260973,0.796140647,0.172089342,0.171953612,0.820596637,0.127098494,0.216110012,0.840705588,0.22656115,0.284243877,0.844211513,0.157423183,0.508695002,0.704350715,0.374498168,0.379713815,0.722427762,0.231213021,0.277617254,0.570249419,0.54514061,0.318893981,0.694667801,0.132432918,0.066459805,0.660814734,0.413296468,0.11258639,0.626958177,0.342452357,-0.457371039,0.522615366,0.535613901,0.603995687,0.569225249,0.515615793,-0.603721223,0.309060149,0.611327634,1.301202233,0.71783279,0.36737415,0.342866761,0.230427782,0.564665096,0.91106008,0.788527904,0.675514651,0.038852841,0.565819473,0.824529153,0.678256365,0.734825356,0.385108688,-0.922871225,0.113203235,-0.993571853,0.314744365,0.949176477,0.444424971,0.895816078,0.90058717,-0.434675452,0.989076944,-0.147400135,0.909013123,0.416767493,0.989720558,0.143014744
parivrtta parsvakonasana,0.146515038,0.493619443,0.275275558,0.115630431,0.481362761,0.324299126,0.143361338,0.455609182,0.328497484,0.124481546,0.483221081,0.563626993,0.160108901,0.498760238,0.593508907,0.270159035,0.410454012,0.376959333,0.277589873,0.603539922,0.930840083,0.172776167,0.3204898,0.763870147,0.426843685,0.654491453,1.31743518,0.261910805,0.268518012,0.619928735,0.613219741,0.399801046,0.51879711,0.496859429,0.516482133,-0.794790206,0.518385706,0.53907875,0.793442112,0.273185196,0.540056736,-0.184711463,0.651707582,0.463666481,0.97731122,0.33936882,0.58496935,-0.538848156,0.807819245,0.626480987,0.7086548,0.001050047,-0.999999449,0.952518647,-0.304480258,0.976490027,-0.215562585,0.765352394,0.643611461,0.974116065,-0.226048426,0.25095096,-0.967999802,0.893420652,0.449221035,0.162236108,-0.986751967,0.532343315,-0.846528555,0.387074311,0.922048522
parivrtta parsvakonasana,0.838653037,0.133663633,0.485302514,0.82534829,0.155360917,0.550542495,0.833815353,0.109850985,0.493359424,0.848784913,0.173863055,0.781940847,0.821855734,0.126113226,0.472138525,0.697350902,0.273049795,0.959057334,0.725228522,0.231426079,0.113525193,0.408493388,0.491094332,0.949582296,0.678368098,0.484959713,0.803331845,0.389799063,0.39103076,0.794933492,0.613219741,0.399801046,0.51879711,0.524168066,0.500191619,0.734707008,0.578612007,0.506222425,-0.735175974,0.307284826,0.594629688,0.771465756,0.727723469,0.349293631,0.751846398,0.240118065,0.611034528,0.056432694,0.789160382,0.615307174,0.390901848,0.15517506,-0.987886988,0.969131058,0.246546126,0.023356345,-0.999727203,0.085062152,-0.996375647,0.699421184,0.714709736,0.25095096,-0.967999802,0.908991499,0.416814653,0.997927365,-0.064350398,0.886663452,0.462415315,0.993052394,0.11767303
parivrtta parsvakonasana,0.251532548,0.285721719,0.581380286,0.221041845,0.305881555,0.640021648,0.248205862,0.287087877,0.598752526,0.238697431,0.34594647,0.841048642,0.272396204,0.354990403,0.621127068,0.3547297,0.24674399,0.5525191,0.395595261,0.533417137,0.780301905,0.147493125,0.257709146,0.947286614,0.678368098,0.484959713,0.803331845,0.119382348,0.292274587,0.806634629,0.613219741,0.399801046,0.51879711,0.548865112,0.411881184,-0.471458123,0.580963939,0.458099003,0.469582246,0.355950537,0.479656461,-0.09713386,0.706573006,0.358805622,0.858180497,0.415379207,0.577358708,-0.51819319,0.850854147,0.529806659,0.491763344,0.194309752,-0.980940223,0.000961013,-0.999999538,0.812999679,-0.582264135,0.95498238,0.296662524,0.973329646,-0.229410985,0.25095096,-0.967999802,0.908991499,0.416814653,0.151800773,-0.988411112,0.707883172,-0.706329537,0.561029728,0.827795654
parivrtta parsvakonasana,0.635729458,0.096549987,0.738579694,0.631989984,0.125877532,0.770214176,0.663462364,0.090782741,0.788801553,0.662375862,0.176611717,0.830848522,0.686318644,0.130337157,0.940341423,0.58100224,0.277330261,0.905177682,0.603907287,0.188243834,0.608992974,0.500525835,0.503404059,1.422233668,0.678368098,0.484959713,0.803331845,0.677490743,0.61469845,1.244245745,0.613219741,0.399801046,0.51879711,0.458387532,0.458970758,0.593131087,0.494462193,0.439789806,-0.593541728,0.299550372,0.599969891,0.815709744,0.637993565,0.272916706,0.530600029,0.274943885,0.630185125,0.113952221,0.709387688,0.552283558,0.322958096,0.045222245,-0.998976951,0.892454743,0.451136933,0.120031686,-0.992770061,0.546930786,-0.837177828,0.887235886,0.461316033,0.25095096,-0.967999802,0.908991499,0.416814653,0.992505132,-0.12220296,0.813909482,0.5809917,0.975624058,0.21944862
parivrtta parsvakonasana,0.585721473,0.154900633,0.518325651,0.576526001,0.17099061,0.603078991,0.58296398,0.138450445,0.601078093,0.602825738,0.198640847,0.850270305,0.579023997,0.158072117,0.836692879,0.53857243,0.34789864,0.849282183,0.510273171,0.261438548,0.667100102,0.44992963,0.533060581,1.34397538,0.616078536,0.118212629,1.475311017,0.389799063,0.39103076,0.794933492,0.499518448,0.119990643,1.63379274,0.431874302,0.518642528,0.42825026,0.44930602,0.508811161,-0.426521047,0.274999222,0.624598929,1.00510451,0.588148118,0.319076814,-0.026103985,0.259365196,0.64196483,0.882107444,0.648005292,0.575303804,-0.101626082,0.15517506,-0.987886988,0.811758676,0.583993025,0.036732827,-0.999325122,0.366029979,-0.93060306,0.890621322,0.45474571,0.290476699,-0.956882065,0.044263886,-0.999019874,0.993655583,0.112465915,0.77600896,0.630721884,0.972385601,0.233380039
parivrtta parsvakonasana,0.723119353,0.604031865,0.687391358,0.704165861,0.625935026,0.700408055,0.743334424,0.556220066,0.731103986,0.709444434,0.679855948,0.645112567,0.748077284,0.61621956,0.81750082,0.572425433,0.740048411,0.66625414,0.675785636,0.555626187,0.510940927,0.411426778,0.8018029,1.169324174,0.678491351,0.484959713,1.229831307,0.389799063,0.39103076,0.794933492,0.613219741,0.399801046,0.51879711,0.474077714,0.573953876,0.487939645,0.512884047,0.543531939,-0.487308665,0.269523227,0.579826355,0.834912509,0.603906404,0.510761231,0.37096735,0.22057548,0.497997482,0.098604943,0.55015704,0.738412711,0.089107695,0.15517506,-0.987886988,0.999999904,0.000439033,0.415437039,-0.909621936,0.74306319,-0.669221261,0.104270028,0.994549024,0.25095096,-0.967999802,0.63086782,0.775890323,0.906384309,-0.422454121,0.964301657,0.264806182,0.839842095,-0.54283078
parivrtta parsvakonasana,0.321927058,0.440628762,0.783675629,0.281950507,0.449273501,0.864565395,0.310512714,0.406891576,0.800566909,0.286418859,0.47661142,1.140508378,0.324064276,0.455064873,0.79666447,0.397648993,0.428436946,0.840853647,0.394033882,0.606863656,0.887073897,0.26281565,0.350779868,1.32352215,0.510590874,0.661237852,1.281572883,0.326492157,0.301891084,1.029377244,0.402003245,0.709291636,0.684254193,0.584616443,0.552247925,-0.449140733,0.618508767,0.567781092,0.446566798,0.34928994,0.542989244,0.119414146,0.761253388,0.473643007,1.014649308,0.357414851,0.576798046,-0.101273094,0.860014415,0.59720649,1.484249546,0.026447478,-0.999650204,0.626394158,-0.779506484,0.938478996,-0.345336321,0.710871236,0.703322178,0.985789664,0.167984339,0.119622546,-0.992819443,0.886779948,0.462191869,0.160852584,-0.986978443,0.180200602,-0.983629881,0.194371786,0.980927932
parivrtta parsvakonasana,0.214608613,0.344238342,1.198169414,0.188351281,0.368377226,1.278496532,0.218293825,0.339810587,1.239379913,0.207215553,0.3997812,1.477113954,0.25030539,0.404047365,1.265731239,0.326908623,0.313431328,1.111355936,0.341147332,0.542849673,1.077433574,0.408493388,0.491094332,0.949582296,0.678368098,0.484959713,0.803331845,0.389799063,0.39103076,0.794933492,0.613219741,0.399801046,0.51879711,0.49216275,0.487395336,-0.125777376,0.51087766,0.533199017,0.125435967,0.307460817,0.543931451,0.740287153,0.567652818,0.467373445,0.409956222,0.286939772,0.577727009,0.163689995,0.732285288,0.670138466,-0.316026831,0.15517506,-0.987886988,0.969131058,0.246546126,0.634255754,-0.773123301,0.999414351,-0.034219207,0.963064594,0.269270474,0.25095096,-0.967999802,0.908991499,0.416814653,0.538700011,-0.842497655,0.759098817,-0.650975411,0.541714899,0.840562293
parivrtta parsvakonasana,0.826310705,0.194561861,0.110963699,0.817572389,0.223466707,0.187488027,0.838297452,0.151487058,0.161518953,0.84335458,0.249463297,0.520325074,0.837136942,0.148405132,0.376609154,0.681097508,0.350494125,0.715601969,0.714390965,0.214435111,0.13504533,0.540547253,0.548812782,0.688120074,0.722354047,0.239112074,0.150857013,0.669099534,0.447694143,0.041426768,0.64616043,0.420994159,-0.188824693,0.520208523,0.513842818,0.86309967,0.545578007,0.505328187,-0.861833266,0.317037518,0.594748143,1.20532016,0.680861215,0.40675606,0.268971873,0.261935455,0.590282949,0.747423286,0.72844822,0.6977492,0.142946936,0.39975628,0.916621469,0.659215202,0.751954332,0.071917259,-0.997410601,0.176729832,-0.9842594,0.661834274,0.749650181,0.877617398,-0.479361766,0.393543436,0.919306023,0.889077043,-0.457757591,0.995475655,0.09501695,0.997493711,0.070755186
parivrtta parsvakonasana,0.036292886,0.173705631,0.025473268,0.029235559,0.169944311,0.032325384,0.041585117,0.173259748,0.021716869,0.029642469,0.188116759,0.139709578,0.048938947,0.219435272,0.070905533,0.228796805,0.184033673,0.018948045,0.141313326,0.409848689,0.494716997,0.226121513,0.335270512,0.112586699,0.279933106,0.566549187,0.704512314,0.191418578,0.432464568,-0.235735189,0.149775276,0.536898793,-0.014591377,0.395456894,0.437224223,-0.625190137,0.431341326,0.478239122,0.624725523,0.202717157,0.461043169,-0.167748159,0.586221249,0.38573673,0.898573937,0.218777673,0.554248952,-0.606754159,0.734779346,0.538135126,0.705761212,0.945016357,0.327023065,0.305965667,0.952042547,0.599267892,-0.800548558,0.999989763,0.004524736,0.965348499,0.260964125,0.801200136,0.598396476,0.911082005,0.412225157,0.074734861,-0.99720344,0.148567553,-0.988902261,0.360377164,0.932806679
parivrtta parsvakonasana,0.773178848,0.525009671,-0.24725395,0.758330367,0.543356505,-0.223605397,0.784138506,0.463941713,-0.22225689,0.77890226,0.585177939,-0.188165343,0.792293989,0.496855014,-0.193907673,0.636172598,0.716124154,-0.083046268,0.684581974,0.529734225,-0.291705897,0.523561763,0.841421801,0.435391113,0.796410906,0.354558801,0.004194508,0.668245636,0.885998015,0.431626314,0.726500996,0.360231028,-0.095504976,0.537908444,0.67496661,0.296149554,0.535454689,0.623274855,-0.2967196,0.307460817,0.543931451,0.740287153,0.638839723,0.532484773,0.035310888,0.286939772,0.577727009,0.163689995,0.657794226,0.751674482,-0.440876004,0.030204623,-0.999543736,0.840223727,0.54223988,0.634255754,-0.773123301,0.999414351,-0.034219207,0.963064594,0.269270474,0.085144279,-0.996368632,0.121476986,-0.992594248,0.904608491,-0.426243449,0.995171594,0.098150392,0.996836907,-0.079474406
parivrtta parsvakonasana,0.30417594,0.347804298,0.64858249,0.283668806,0.360709536,0.67043618,0.309389086,0.334788805,0.675155376,0.305100497,0.386914415,0.653534063,0.334668572,0.393017733,0.688970168,0.398318199,0.339433769,0.378780874,0.422127829,0.552332129,0.694660576,0.238509013,0.277075702,0.67019893,0.508127408,0.632642611,1.312715957,0.267069629,0.27690004,0.56854104,0.379642198,0.711800753,0.964270758,0.518246762,0.523015366,-0.417027433,0.55256799,0.548759087,0.415582389,0.333671267,0.496138191,0.164659526,0.625995177,0.519070166,0.986959455,0.330602109,0.550471697,-0.257932062,0.703941374,0.721222219,0.702686832,0.234178558,-0.972193604,0.0685805,-0.997645586,0.900780531,-0.434274607,0.917921527,0.396761982,0.960709218,0.277556839,0.046672794,-0.998910231,0.884962657,0.465661998,0.061733956,-0.99809264,0.617977962,-0.78619542,0.862896298,0.505381023
parivrtta parsvakonasana,0.948616843,0.231762728,0.475160043,0.937105547,0.266670013,0.524865902,0.969791724,0.197055906,0.503060693,0.964377708,0.289571099,0.737136102,0.976238726,0.202678516,0.630052981,0.771958526,0.337843501,0.905824774,0.837629044,0.205047396,0.378599432,0.58288812,0.434331346,0.981590774,0.803682428,0.088139736,0.37379349,0.389799063,0.39103076,0.794933492,0.757100221,0.273388748,-0.037861535,0.564293224,0.400217624,0.819089435,0.615112775,0.401153379,-0.819591714,0.319739153,0.395516665,1.014551426,0.750304452,0.304087218,0.466372298,0.234119234,0.383041416,0.487508712,0.737635905,0.56912297,0.500020988,0.15517506,-0.987886988,0.525502139,0.850792279,0.269136363,-0.963102081,0.342709938,-0.939441269,0.072548111,0.997364914,0.163133544,0.986603997,0.996629725,-0.08203165,0.990847628,-0.134985103,0.870351369,0.492431207,0.952439947,-0.304726348
parivrtta parsvakonasana,0.264340281,0.417282782,0.494107209,0.228981098,0.426614794,0.549340838,0.258114425,0.389623507,0.486628336,0.242175215,0.458495181,0.703203223,0.278379565,0.444281331,0.363847398,0.386274366,0.395109554,0.559341308,0.3801992,0.587492003,0.360468759,0.29564832,0.311750879,1.182204076,0.490049391,0.642547776,0.566168522,0.38402822,0.276570868,1.056134178,0.613219741,0.399801046,0.51879711,0.578558208,0.534139256,-0.250934077,0.608917825,0.549183324,0.249981148,0.335153965,0.515219141,0.64902934,0.728932134,0.476348062,1.010050692,0.343507116,0.554305299,0.429823959,0.884333254,0.621865241,0.927498145,0.282128268,-0.959376694,0.91078407,-0.412883009,0.944059533,-0.329775071,0.67364978,0.739050724,0.98047375,0.196650009,0.25095096,-0.967999802,0.936963693,0.349426727,0.29089066,-0.956756303,0.440922264,-0.897545295,0.281438286,0.95957933
parivrtta parsvakonasana,0.88780386,0.382875592,0.703043428,0.866480466,0.419580274,0.715812764,0.912236558,0.364906121,0.680950451,0.873464232,0.458639518,0.688970966,0.912955129,0.411856369,0.506361242,0.66420726,0.48212915,0.80222325,0.791966772,0.373450346,0.074497284,0.408493388,0.491094332,0.949582296,0.709067886,0.495796278,0.7825716,0.389799063,0.39103076,0.794933492,0.486184368,0.641868281,1.083260029,0.506035834,0.422309035,0.539411996,0.551276022,0.433040026,-0.538176874,0.261003715,0.400901116,0.935618819,0.666760885,0.369394789,0.533849449,0.208536675,0.380029526,0.441206796,0.603088413,0.60079525,0.38112952,0.15517506,-0.987886988,0.969131058,0.246546126,0.223245283,-0.974762301,0.592227805,-0.80577058,0.013218346,0.999912634,0.139807715,-0.990178672,0.666879043,0.745165983,0.991886216,-0.127128808,0.77310384,0.634279475,0.817877683,-0.575392124
parivrtta parsvakonasana,0.273039771,0.257223794,0.568859726,0.234273464,0.274747541,0.631035808,0.259698771,0.253843135,0.585224941,0.23400505,0.325899345,0.78696265,0.266986571,0.329965024,0.543629388,0.411517817,0.323349066,0.57333337,0.327092324,0.577579845,0.530106359,0.43100079,0.42926923,0.721487929,0.471051913,0.706867255,0.769879729,0.444284658,0.519147632,0.299453419,0.613219741,0.399801046,0.51879711,0.553539174,0.572336898,-0.292027019,0.551032797,0.623964598,0.29168198,0.341326131,0.580950728,-0.196778067,0.626829524,0.543113714,0.871900828,0.286939772,0.577727009,0.163689995,0.732285288,0.651214713,0.330946394,0.926739958,0.375703406,0.592981917,0.805215776,0.634255754,-0.773123301,0.98035018,0.197265113,0.963064594,0.269270474,0.25095096,-0.967999802,0.602263944,0.798297026,0.337029311,-0.941494155,0.140986702,-0.99001149,0.989720558,0.143014744
parivrtta parsvakonasana,0.763214922,0.415565948,0.79862538,0.759608564,0.412335178,0.623451589,0.801700083,0.367631483,0.676991206,0.800034367,0.433815978,-0.166209856,0.841441512,0.410584413,0.120217521,0.637657046,0.428358344,0.041928247,0.825115132,0.593613824,-0.421238601,0.520322213,0.337712414,0.60187708,0.816031101,0.674232024,-0.023598996,0.684504272,0.27872698,0.826401272,0.732706832,0.726376579,-0.108591004,0.527308786,0.584235043,1.02825358,0.564679119,0.599303866,-1.026672219,0.568571434,0.594146191,1.652589111,0.457202754,0.519621142,0.516147064,0.580333089,0.599456277,1.338199883,0.302876338,0.699705993,0.061410123,0.245764225,-0.969329637,0.712183104,-0.701993751,0.807308907,-0.590129079,0.931531874,0.363659686,0.949083542,-0.315024491,0.365463999,-0.930825475,0.758992267,0.651099638,0.080778271,-0.996732096,0.068753371,-0.997633687,0.393064488,-0.919510907
parivrtta parsvakonasana,0.818876366,0.56857944,-1.128877557,0.818727054,0.575079617,-1.086910803,0.829525335,0.485826003,-1.073827778,0.847247921,0.609890181,-0.920071002,0.826363905,0.511850738,-0.851614081,0.649798661,0.71167376,-0.45251459,0.691265033,0.555262345,-0.707351628,0.488417877,0.793256212,-0.046117075,0.796651978,0.40508428,-0.170737072,0.389799063,0.39103076,0.794933492,0.809622408,0.347533459,-0.037298128,0.502261449,0.625524467,0.700183536,0.502356747,0.594082934,-0.699009377,0.410085638,0.584811417,2.132694044,0.664459484,0.513580599,-0.532059951,0.332207019,0.556564795,2.391535,0.640893448,0.738573216,-0.447915099,0.15517506,-0.987886988,0.860454167,0.509527846,0.989531161,0.144319374,0.961252147,-0.275670655,0.468613538,0.883403278,0.218111782,-0.975923794,0.394302315,-0.918980786,0.999514366,0.031161384,0.849475058,0.527628777,0.901678896,-0.432406255
parivrtta parsvakonasana,0.697902895,0.230589714,0.064084578,0.682214935,0.241567505,0.105761436,0.707976317,0.182231877,0.068114239,0.693958464,0.249890824,0.19205539,0.702504013,0.172773338,-0.015171695,0.554033993,0.350625991,0.242776892,0.617661814,0.170779465,-0.222770789,0.397792971,0.537211162,0.663726082,0.747894709,0.130196837,0.098060088,0.47548696,0.627771039,0.546746203,0.613219741,0.399801046,0.51879711,0.441566567,0.378758088,0.540327677,0.465293265,0.366685155,-0.537977235,0.29238995,0.317096514,1.751629518,0.575367994,0.301999115,0.588842834,0.292244247,0.342431211,1.84174029,0.568820862,0.549420722,0.646500044,0.057783041,-0.998329164,0.994230774,0.107262147,0.447383121,-0.894342408,0.365630515,-0.93076008,0.56224726,0.826969176,0.25095096,-0.967999802,0.075436564,-0.997150603,0.767475348,-0.641078459,0.985573091,0.169250356,0.988415143,-0.151774523
parivrtta parsvakonasana,0.350089876,0.335276262,0.281611461,0.333481,0.348472259,0.272611701,0.36261177,0.328186135,0.280636549,0.364306323,0.363460627,0.158732613,0.396042207,0.376830154,0.211238205,0.439616262,0.280140455,-0.039810899,0.494020134,0.523576887,0.291981768,0.267423556,0.294052114,0.25812954,0.595738485,0.63719437,0.936078855,0.389799063,0.39103076,0.794933492,0.613219741,0.399801046,0.51879711,0.572769145,0.477535387,-0.359892392,0.611390304,0.515140531,0.358354127,0.389571259,0.497406683,0.165285067,0.708142092,0.471939436,1.009203259,0.401182071,0.587549143,-0.245747081,0.827253674,0.680139325,0.617190149,0.15517506,-0.987886988,0.34586181,-0.938285462,0.802075777,-0.597222276,0.992108689,0.125380817,0.999168624,0.040768377,0.25095096,-0.967999802,0.908991499,0.416814653,0.021252335,-0.999774144,0.599084534,-0.800685782,0.778023999,0.628234556
parivrtta parsvakonasana,0.132270244,0.626732888,0.600856429,0.103714781,0.627989661,0.653823231,0.132365658,0.575320395,0.606393655,0.115718227,0.671413199,0.705337764,0.159819377,0.647168325,0.458009586,0.282308718,0.600623323,0.470045355,0.260756274,0.819885565,0.265984431,0.107477664,0.491094332,0.752949718,0.678368098,0.484959713,0.803331845,0.123434485,0.443372014,0.576630341,0.613219741,0.399801046,0.51879711,0.44275444,0.657899427,-0.029796674,0.42359002,0.67894507,0.029245577,0.41020042,0.727858487,-0.735434911,0.65211931,0.429588612,0.582941194,0.286939772,0.577727009,0.163689995,0.732285288,0.651214713,0.330946394,0.042273723,-0.999106067,0.111105303,-0.993808639,0.634255754,-0.773123301,0.162677363,-0.986679317,0.963064594,0.269270474,0.25095096,-0.967999802,0.908991499,0.416814653,0.337029311,-0.941494155,0.734012983,-0.679135436,0.989720558,0.143014744
parivrtta parsvakonasana,0.805713884,0.612598606,0.747498914,0.78318897,0.633631004,0.802631313,0.825021394,0.557625991,0.817429748,0.78898639,0.667051126,0.911168078,0.827611867,0.600728059,0.988793922,0.611268593,0.711080748,0.946104841,0.739272102,0.561753902,0.624114633,0.443793975,0.781250788,1.399978403,0.885908512,0.495923544,1.104332701,0.389799063,0.39103076,0.794933492,0.864111355,0.480044906,1.017685707,0.485628934,0.546418829,0.666173626,0.526445491,0.524449429,-0.664755044,0.25445727,0.544873659,0.78293147,0.628780505,0.472232489,-0.069243331,0.200880317,0.492334997,0.452346882,0.601339113,0.721462778,-0.188360289,0.15517506,-0.987886988,0.998896744,0.046960567,0.13689354,-0.990585765,0.688364591,-0.725364867,0.112195466,0.993686156,0.269208623,-0.963081885,0.061547108,-0.99810418,0.87989879,-0.47516115,0.791416327,0.611277513,0.937873366,-0.346977737
parivrtta parsvakonasana,0.720686965,0.227581717,1.408518136,0.707308259,0.257968255,1.346533161,0.75117551,0.233356209,1.340813455,0.717452827,0.285406007,0.974105167,0.762149577,0.278533712,0.935330811,0.586050476,0.227096661,0.939487093,0.680317057,0.469992842,0.388617382,0.53424615,0.205990181,1.768929984,0.678368098,0.537569796,1.659607401,0.389799063,0.39103076,0.794933492,0.613219741,0.399801046,0.51879711,0.463234761,0.459416365,0.75040888,0.462005761,0.480757692,-0.74807375,0.500508255,0.46737588,1.043453912,0.381070955,0.418807452,0.205779318,0.478348498,0.573753597,0.552296813,0.238028689,0.579594789,-0.40315851,0.15517506,-0.987886988,0.17605085,-0.984381074,0.94832338,-0.317305478,0.935818047,0.352483451,0.993119209,0.117107802,0.25095096,-0.967999802,0.845741924,0.533592164,0.303949548,-0.95268813,0.569301369,-0.822128914,0.388209295,-0.921571236
parivrtta parsvakonasana,0.370676758,0.196562572,0.539351328,0.335834992,0.211267208,0.570020961,0.365182892,0.192481138,0.5494507,0.337425098,0.245391112,0.642359113,0.369353424,0.249498558,0.541162387,0.4299061,0.228962835,0.321868606,0.412683128,0.438065497,0.676821764,0.408493388,0.491094332,0.949582296,0.481780249,0.54487055,1.264571963,0.389799063,0.39103076,0.794933492,0.346183572,0.629296863,1.040951919,0.548653413,0.474591988,-0.540776899,0.576455137,0.513951927,0.539217836,0.344792922,0.435310304,-0.08761849,0.680618347,0.444687586,1.176246645,0.33150784,0.520399892,-0.710025661,0.792603686,0.597561686,0.915203754,0.15517506,-0.987886988,0.969131058,0.246546126,0.913247571,-0.407405048,0.907734531,0.419545016,0.952132884,0.30568443,0.060201124,-0.998186268,0.894427495,0.447212988,0.194419251,-0.980918526,0.156200657,-0.987725344,0.49437898,0.869246469
parivrtta parsvakonasana,0.705092425,0.354501187,0.385850076,0.694519215,0.382175129,0.437994102,0.729525048,0.30735298,0.439970527,0.71097366,0.410226502,0.590409217,0.741651914,0.310744654,0.595795431,0.569107837,0.4670991,0.66582473,0.65812047,0.306650603,0.501272407,0.408493388,0.491094332,0.949582296,0.678368098,0.484959713,0.803331845,0.389799063,0.39103076,0.794933492,0.613219741,0.399801046,0.51879711,0.467231139,0.475191201,0.180950052,0.462587715,0.426648773,-0.179603993,0.307460817,0.543931451,0.740287153,0.376144305,0.299814552,0.333367837,0.286939772,0.577727009,0.163689995,0.252144293,0.400644997,0.330946394,0.15517506,-0.987886988,0.969131058,0.246546126,0.634255754,-0.773123301,0.999414351,-0.034219207,0.963064594,0.269270474,0.25095096,-0.967999802,0.908991499,0.416814653,0.224415383,-0.974493579,0.107613438,-0.994192812,0.031534425,-0.999502666
parivrtta parsvakonasana,0.057959883,0.383600472,0.494557009,0.033012347,0.375518083,0.55955998,0.049296992,0.362837572,0.487257026,0.030771806,0.399362849,0.800676561,0.065874913,0.431982675,0.41649659,0.235371438,0.402325085,0.736155168,0.193480685,0.6046069,0.325727924,0.17847364,0.32499354,0.84711015,0.363594607,0.61754141,0.494947454,0.389799063,0.39103076,0.794933492,0.256440629,0.477607055,0.484038214,0.439832136,0.554075004,-0.076513538,0.492029104,0.560184076,0.076652049,0.216973899,0.579640136,0.829260419,0.655842227,0.452622159,0.80439502,0.269882644,0.624152547,0.801551419,0.82620986,0.553473339,0.203753257,0.15517506,-0.987886988,0.98130161,-0.192476364,0.915517484,-0.402278184,0.906949324,0.421239747,0.999882313,-0.015341428,0.83656874,0.547861974,0.643529969,0.765420916,0.337029311,-0.941494155,0.139865109,-0.990170567,0.08218915,0.996616749
parivrtta parsvakonasana,0.915360723,0.394251163,0.174006408,0.906408289,0.42217692,0.210890883,0.945273807,0.34660335,0.226450311,0.941350502,0.442434019,0.422244166,0.966503569,0.352748101,0.513621273,0.73908543,0.477849152,0.691906133,0.848107765,0.343270742,0.460589619,0.580138584,0.5998292,1.049951765,0.861435685,0.185887345,0.81941717,0.684691873,0.667737399,0.642695589,0.613219741,0.399801046,0.51879711,0.535337929,0.473235969,0.896781381,0.565005738,0.463243284,-0.897681542,0.307636808,0.510431841,1.052546649,0.705293233,0.375069473,0.055111754,0.226300563,0.495756867,0.643390184,0.703947655,0.616496955,0.138953207,0.100284776,-0.994958775,0.904156655,0.427201057,0.19726973,-0.980349251,0.552628946,-0.83342741,0.333281226,0.942827463,0.25095096,-0.967999802,0.958665902,-0.28453416,0.977394348,-0.211424428,0.761373905,0.648313024,0.966321891,-0.257336361
parivrtta parsvakonasana,0.740741889,0.21646638,0.80145559,0.728389142,0.226354836,0.895453224,0.735662061,0.188786289,0.833439046,0.756456786,0.246964608,1.215860499,0.729117431,0.21483872,0.886426852,0.65765799,0.351018972,1.342764145,0.671694226,0.338847716,0.415254836,0.607435727,0.515918022,1.412534373,0.801310873,0.430544068,1.115766678,0.389799063,0.39103076,0.794933492,0.613219741,0.399801046,0.51879711,0.548628468,0.583663871,0.883883045,0.611370486,0.569769254,-0.884573664,0.399388829,0.720757442,0.782194269,0.736305478,0.375250793,0.572956293,0.368947979,0.694333251,0.041244863,0.841495886,0.618656901,0.013914031,0.15517506,-0.987886988,0.829091852,0.559112422,0.08722698,-0.996188463,0.147598177,-0.98904741,0.892193946,0.45165248,0.25095096,-0.967999802,0.692355742,0.721556323,0.999999967,-0.000258791,0.869717004,0.49355074,0.919516464,0.393051488
